user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
M53****113,1分,不佳,景色1,趣味1,性价比1,中间戴白帽子的就是本次导游，蓝色开心之旅团，活动是16：30要求游客到，结果她自己16：17才到，别的导游提前四十分钟都在等游客了，因为大家都是外地人，对本地不熟，所以很多人都提早一小时几十个老的老小的小的游客在38度多的室外等她，打给她 她还说还没到时间，谁让你来这么早。来了后还收游客身份证现场买票，还把身份证掉了地上，一副不在乎的样子，都快五点了才去换票，到集合到门口了还没拿回身份证，说是放到那里了，一点都不负责任，全程没有任何讲解。吃个什么上海8号餐厅自助餐，跟黑点一样，不到五点所有游客不让进门，全在门口排着，五点钟还没进去餐厅，五点五十就要集合，进去后跟抢饭一样，根本就不是什么自助餐，就是大锅饭，现代的大上海，新时代的中国，还有这种坑人的地方，还有这种坑人的团，如果你们做的所有团都是骗人的团，那还有什么信用。我作为携程忠实的客户，如果你对你的团队行程不严家管控，你将失去很多客户，我郑重的投诉这个行程，还私下收了我的费用，希望携程给个交代,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味2,性价比1,进门排队、上电梯排队、下电梯排队、换乘电梯排队，观景15分钟，排队2小时。景色虽然漂亮，但是人太多了，而且玻璃比较脏很影响，也不知道多久没清洗了。,IP属地:安徽,,,,,东方明珠差评
M28****7684,1分,不佳,景色1,趣味1,性价比1,晚上不要来，360元2个人，1.5小时排队上楼，下楼排队2小时，就到9点闭馆了，啥也没玩到！感觉上当受骗了！！！,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,其实餐厅是不错的。但是携程给高价了，实际餐厅卖价才368元，**点评也是368元。携程卖400多。因此差评是给携程的。,IP属地:安徽,,,,,东方明珠差评
Mr栾s wife,2分,一般,景色4,趣味1,性价比1,遗憾啊，没拍到高处夜景，下去就上不去了，这点超级不满意，又没出外面出口为什么不让上去看了，,IP属地:浙江,,,,,东方明珠差评
匿名用户,1分,不佳,景色4,趣味4,性价比1,出票不及时，流程不规范，服务态度差，登船的时候无效，就差五分钟就要开船还未上船，一直打了十几通电话，导致乘客差点无法登船,IP属地:上海,,,,,东方明珠差评
M50****6704,1分,不佳,景色4,趣味1,性价比1,等待两小时，观看五分钟哈哈????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,IP属地:上海,,,,,东方明珠差评
M33****0442,1分,不佳,景色1,趣味1,性价比1,经历过最差的一次出行，订单标题页面就是虚假宣传,IP属地:浙江,,,,,东方明珠差评
M24****731,1分,不佳,景色1,趣味2,性价比1,下雨天，看了寂寞，外面雾蒙蒙一片，为什么工作人员不出通知，害我们白跑。,IP属地:江苏,,,,,东方明珠差评
,2分,一般,景色3,趣味3,性价比2,去某个商场顶楼美美吃一顿不香吗 排队排鼠,IP属地:上海,,,,,东方明珠差评
,1分,不佳,景色1,趣味1,性价比1,携程服务差，垃圾！下次不会是用携程订了,IP属地:上海,,,,,东方明珠差评
_WeCh****004410,1分,不佳,景色1,趣味1,性价比1,携程这个特别坑人，**点评418，餐厅直接去买458，在携程买538，那么信任携程，直接买了，到那开发票，服务员说我们这直接买才458，您怎么买的那么贵，还不信，非要看我购买记录……这么多年对携程的信任，大家多对比吧，坑人没商量,IP属地:上海,,,,,东方明珠差评
,1分,不佳,景色3,趣味3,性价比1,给个差评，这次旅行唯一差评吧，有人说上海物价高，你不要对我们要求太高，但体验很差。注意这吃饭是在东方明珠塔下平房里吃的，自助餐只能窝头吃花生米海带丝，喝酸梅汤，鸡肉和水煮小虾是最贵的。一波一波的外地游客只能忍，哎,IP属地:北京,,,,,东方明珠差评
M49****9645,1分,不佳,景色2,趣味2,性价比2,除了排队还是排队，电梯换来换去，观光处全是坐着躺着的人，乌鸦鸦乱糟糟！再也不要去了！,IP属地:上海,,,,,东方明珠差评
,2分,一般,景色3,趣味2,性价比2,没啥好评论的。不好玩。还不如晚上看夜景,IP属地:江西,,,,,东方明珠差评
匿名用户,1分,不佳,景色4,趣味3,性价比1,观光去一次就够了。自助餐超级难吃，就是难以下咽的那种。我家一家四口去的，因为太难吃，我们拿了一盘就尝了一口，就再也不吃了，我就吃了一盘荔枝。难吃的程度就是，比我吃过的学校食堂难吃100倍。,IP属地:上海,,,,,东方明珠差评
,1分,不佳,景色1,趣味1,性价比1,服务差！吃个饭跋山涉水转电梯 作为一个收费几百块一位自助餐的餐厅连个专门上下的电梯都没有，千里迢迢上去到服务员还带个拼桌位置！自助餐也很**！菜品很差 不值得 不是带娃来 这辈子不会再想来东方明珠！！,IP属地:上海,,,,,东方明珠差评
,1分,不佳,景色1,趣味1,性价比1,选了亲子房，第一个房间床都是小床非说亲子房，给我一个除了床人都没法走的房间，和携程图片相差十万八千里，携程预订最差没有之一,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味1,性价比1,根本找不到冷饮店，排队人太多，大约二小时。不上去看也行。,IP属地:荷兰,,,,,东方明珠差评
M57****958,1分,不佳,景色2,趣味1,性价比1,没什么意思，建议晚点上去，只有一个夜景可看，自助餐很一般，票价性价比不高,IP属地:上海,,,,,东方明珠差评
M52****4039,2分,一般,景色3,趣味3,性价比2,没有预期的好，感觉一般般，,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色3,趣味3,性价比2,人多超长排队，体验感很差,IP属地:广东,,,,,东方明珠差评
M96****25,2分,一般,景色2,趣味2,性价比2,特饮在哪里？无人说明，我还不如直接买,IP属地:四川,,,,,东方明珠差评
匿名用户,2分,一般,景色4,趣味1,性价比1,人太多，一半时间用来排队，去程赶上暴雨，回程叫不到车，体验不好。,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,人性化的服务太差，主要是整个园区几乎没有提供热水，只有一个小小的服务中心，不提供免费寄存物品，里面所有商店不提供热水，票价贵，服务差，游玩项目少，不建议去。,IP属地:浙江,,,,,东方明珠差评
M30****8011,1分,不佳,景色1,趣味1,性价比1,买的双人票，因是老人和小孩不想去远处的码头，给转到东方明珠码头，验票人员就说是一个人，也不听老人解释，电话中满满的优越感，弄得我们要占便宜一样。,IP属地:山东,,,,,东方明珠差评
M23****622,2分,一般,景色5,趣味2,性价比2,120看一眼，只能说魔都的物价还是够可以的。人太多，一个半小时，才下塔,IP属地:江苏,,,,,东方明珠差评
SIJOON,1分,不佳,景色1,趣味1,性价比1,没意思…..,IP属地:江苏,,,,,东方明珠差评
cathirymo,1分,不佳,景色2,趣味3,性价比1,排队排到崩溃，其实也没啥看头,IP属地:浙江,,,,,东方明珠差评
匿名用户,2分,一般,景色1,趣味2,性价比2,中午12点多了，吃饭排队100米远，没有秩序，希望能有效管理,IP属地:上海,,,,,东方明珠差评
320****017,1分,不佳,景色1,趣味1,性价比1,真的不要来，比迪斯尼还恐怖，进门之前就排了一个半小时队，进去坐电梯又要排1小时，上下电梯转梯都要排，玩2小时排队接近3小时，真的服了，一点体验度都没有,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色4,趣味2,性价比2,体验感差，第二球下来时套路多，第二球（263米）下塔时，先把你下到98层（游戏购物），再到78层，每一层等电梯，层层购物套路多。比广州塔体验感差，广州塔上去玩尽兴后，一个电梯即到一层，没套路,IP属地:浙江,,,,,东方明珠差评
M22****1341,2分,一般,景色3,趣味3,性价比1,游船未经允许更改时间，而且有始无终，游船部分导游就不负责了，让我们一次又一次排队退出来,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,服务和景色配不上知名度，必须差评！,IP属地:上海,,,,,东方明珠差评
飞飞宝贝,1分,不佳,景色1,趣味1,性价比1,朋友来上海旅游，兴致勃勃的带朋友去体验一下，没想到太失望了，体验太差。,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色2,趣味2,性价比1,这个票并不是自己想几点登塔就几点登塔，而是一个团，而是团的商家也不提前告知集合时间，24号中午买的票，问了一整个下午晚上，都说25号下午4点登塔，还说会提前一天晚上告知，结果没有，25号早上7点问，也没回，等到25号中午1点半才告知，下午3点登塔，时间已经完全来不及了，联系了很久，一样是4点登塔，结果带团的那个人很磨蹭，4点15还没登，各种问题，进去就是排队排队排队，到上电梯，排队了快50分钟，星期一下午4点，你敢相信吗？上去后人一般，透明玻璃那层，有一部分在维护，也过不去，总而言之，就是，有其他地方可以登塔看上海，不要去东方明珠！其次，黄浦江预定的是晚上8点的船，结果商家统一定8点半的，然后也没多大的地方休息，就一个十来瓶的小房子可以休息，挤满了人，上到船上，位置就一点点点，大概五分之一的位置，其他五分之四全部只能站着！！！！,IP属地:上海,,,,,东方明珠差评
匿名用户,2分,一般,景色3,趣味2,性价比2,好多人，时间投入和感官回报不对等,IP属地:安徽,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,千万别去 一点不值这个票价。建议在下面拍拍照就好了,IP属地:上海,,,,,东方明珠差评
M76****5448,1分,不佳,景色1,趣味1,性价比1,没有隔壁上海之巅值,IP属地:上海,,,,,东方明珠差评
M25****2486,1分,不佳,景色1,趣味1,性价比1,坑，千万别去。,IP属地:日本,,,,,东方明珠差评
匿名用户,2分,一般,景色4,趣味3,性价比3,环境可以，这个套餐就是忽悠，完全为了赚你20块钱，恶心。完全可以到服务中心买,IP属地:上海,,,,,东方明珠差评
M25****7658,2分,一般,景色3,趣味2,性价比2,排队浪费时间，小娃娃都捉急了,IP属地:北京,,,,,东方明珠差评
mihung,1分,不佳,景色3,趣味1,性价比1,整個環境地板都黏黏的，整體品質感不好，食物調理並不好吃，感覺過度油膩難以享受。,IP属地:中国香港,,,,,东方明珠差评
130****1505,2分,一般,景色3,趣味3,性价比3,感觉有点不人性化，到高处，下来就不允许你再上去了，交了299的门票，只能按着工作人员的流程逛，不自由！,IP属地:陕西,,,,,东方明珠差评
风吹露肚兜儿,1分,不佳,景色1,趣味1,性价比1,差评，买的联票，东方明珠去了。蜡像馆没有时间去，让改期也不改，还不让退票。,IP属地:四川,,,,,东方明珠差评
M32****2833,1分,不佳,景色1,趣味2,性价比3,大人小孩回去都拉肚子,IP属地:上海,,,,,东方明珠差评
M20****214,1分,不佳,景色1,趣味1,性价比1,有雾，啥也没看到，白白浪费几百大洋！,IP属地:重庆,,,,,东方明珠差评
??冰激凌??v甜??,2分,一般,景色2,趣味2,性价比2,没什么可以留下印象的地方,IP属地:江苏,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,定的19点，随意改成了20:30，没有事先通知，垃圾旅行社垃圾携程，还找借口说节假日，6月6日请问是什么节假日,IP属地:上海,,,,,东方明珠差评
M49****0737,1分,不佳,景色1,趣味1,性价比1,人挤人，根本看不到东西,IP属地:上海,,,,,东方明珠差评
M32****0444,1分,不佳,景色2,趣味2,性价比1,服务完全公式化，无情感因素，建议直接用机器人即可，可口可乐餐厅等待时间超长，对于散客友好性为0，优先团体，整体体验很差，应该仅此一次，后续不会再来了，感谢一线财都给予的毒打,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,很无聊 小时候去过一次 那个时候没啥娱乐觉得很棒 现在看看无聊至极,IP属地:上海,,,,,东方明珠差评
M34****7705,1分,不佳,景色1,趣味1,性价比1,一言难尽！,IP属地:浙江,,,,,东方明珠差评
卑微打工人之我想去旅游,2分,一般,景色4,趣味2,性价比3,80块钱的船票，凳子只能靠抢，标明“14:00”的船票，实际每天的开船时间都完全不同，13:27买到实际13:30出发的船票，匆匆过去，只能等到15:30，还没位置坐,IP属地:上海,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,差差差差差,IP属地:上海,,,,,东方明珠差评
没有灵魂的趣味,2分,一般,景色2,趣味1,性价比1,一次比一次贵，一次不如一次，收费项目越来越多，还是看那些东西了。不过这次来是天气最好的一次了，电梯里太热，人太多，没有秩序。,IP属地:江苏,,,,,东方明珠差评
狮子兔1999,1分,不佳,景色1,趣味1,性价比1,人超多，也不限流，排队时间长，都找不到可照像的地方！玩了一个半小时，排队占了一小时！,IP属地:北京,,,,,东方明珠差评
匿名用户,1分,不佳,景色3,趣味2,性价比2,买的东方明珠码头 结果被临时电话告知要到秦皇岛码头坐船 而且是在你过了免费退票时效后告知你，导致你无法退票 买的8点开船结果做大客到秦皇岛码头在排队做上船都9点半多了 体验感极差 携程纵容这种情况发生,IP属地:内蒙古,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,差评差评差评，订单出了问题，携程直接说他们是平台，让我们去找东方明珠商家。我是在你携程买的呀，你一句推诿，可是别人在烈日下排队了快一小时呀。,IP属地:上海,,,,,东方明珠差评
_WeCh****71187,1分,不佳,景色1,趣味1,性价比1,就买普通门票就可以了，这个三层上去总共就二十步，动画呈现点太空机器人，有个卖太空物品的店铺。其他啥都没有，电梯里的工作人员都是强制性营业，面无表情凑乎介绍两句，上去就有四个深洞窗户用手机探出去才能拍到外面。所有上去的人都说被坑了。,IP属地:上海,,,,,东方明珠差评
Babypuff_,2分,一般,景色1,趣味1,性价比3,听劝就别去了 自助餐厅很一般 排队上塔2小时 排队下塔半小时 东方明珠现在也不是上海最高的建筑了 而且可能因为太多年 玻璃都是花的 玻璃外面还有钢筋遮挡 顶楼加了120上去就是科技馆骗小孩的 然后拍照一直反光 别去别去别去,IP属地:新加坡,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,不值得进去，很无聊，不如去上海之巅，服务态度不好,IP属地:江苏,,,,,东方明珠差评
_WeCh****455302,1分,不佳,景色1,趣味1,性价比1,两点之前要求集合去东方明珠塔，两点十分开始走进去排队，六点四十多分才上塔！期间导游全程不见人影，身份证被拿走出票，说好的三五分钟还我们，结果拿走好几个小时。八点要求集合排队去游船，还在塔上完全来不及下去，没赶上，打导游电话，导游说找商家退票。商家不肯退，携程专员完全帮着商家，说对方安排很合理，是我们自己选择放弃的，反正体感很差，不要买，还不如自己排队。,IP属地:浙江,,,,,东方明珠差评
M59****2458,1分,不佳,景色3,趣味1,性价比1,差差差差差，等待5个多小时,IP属地:福建,,,,,东方明珠差评
M43****3244,2分,一般,景色2,趣味2,性价比2,绝对不值得，而且，上二球就可以，三球上面，什么都没有，里面全都需要再次收费，我自己一个人，在这一个东方明珠塔里，就花了一千多，呵呵哒,IP属地:内蒙古,,,,,东方明珠差评
M11****992,1分,不佳,景色1,趣味1,性价比1,差，非常差，以后再也不会买这个票了,IP属地:上海,,,,,东方明珠差评
禹清风,2分,一般,景色3,趣味2,性价比2,体验感比较差。不值,IP属地:北京,,,,,东方明珠差评
_WeCh****099800,1分,不佳,景色1,趣味1,性价比1,大家一定要官方购买 携程都是和小供应商合作的 都是野班子 不专业 差劲,IP属地:北京,,,,,东方明珠差评
匿名用户,1分,不佳,景色1,趣味1,性价比1,"不在东方明珠坐船，走了一大截，也不是约好的8点上船而是9.25
而且船上还有额外买票才有更好的体验，一个字，钱",IP属地:四川,,,,,东方明珠差评
