user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,,,,,attraction_name
DIANAZ,1分,不佳,景色1,,,很差！天坛联票是34一张，携程收的是42一张，早知如此，就在天坛公园现场买票了，以后就不在携程上买门票了,,,,,,天坛公园差评
勤恳的牛,1分,不佳,景色1,,,太烂，操作太麻烦。。。。。。。。。,,,,,,天坛公园差评
m34****8542,1分,不佳,景色1,,,郁闷，下雨了没去，票不给退，说退票理由不符合退票流程，那不参观你们就不钱收了，这符合逻辑吗?,,,,,,天坛公园差评
M34****6692,2分,一般,景色2,,,并不实惠门口直接买票方便多了更便宜,,,,,,天坛公园差评
baby刘妞,1分,不佳,景色1,,,我根本没使用，就扣款，我购买好到景区二维码半天不发来，那么大热天我在那等着，我愤怒，结果就去排队自己购票，结果退不了，我觉得携程现在越来越差,,,,,,天坛公园差评
Jake,1分,不佳,景色1,,,价格又贵，讲解也不知道怎么用。售后服务开个发票还需要自己付快递费。而且还只能用顺丰快递。说实话太差劲了。,,,,,,天坛公园差评
M19****103,1分,不佳,景色1,,,一点都不好。真心真意的说，实实在在的说。,,,,,,天坛公园差评
M34****8250,1分,不佳,景色1,,,这个差评给携程的 要换个时间 根本没人处理,,,,,,天坛公园差评
_U2****0620,1分,不佳,景色1,,,垃圾。网上买票例如携程，**很多无法使用，退票还收手续费。最重要的**买票35元网上41元。,,,,,,天坛公园差评
118****952,1分,不佳,景色1,,,非常不愉快的一次购票体验，客服挂几次电话，这就是所谓的服务。影响心情，没有下次，希望携程也认真管管供应商，不是什么人都可以上产品,,,,,,天坛公园差评
M30****2944,1分,不佳,景色1,,,流氓商家，不给我退款，打电话不接，千万别买,,,,,,天坛公园差评
M46****000,1分,不佳,景色1,,,非常差，网上购买的票比在景区售票处买的还贵，而且向客服提出问题，客服都不待回复的，携程居然有这种代理，以后不会在携程买任何东西了，我也会将这次经历告诉其他人。差评，差评差评,,,,,,天坛公园差评
蔷薇紫陌happy,1分,不佳,景色1,,,进景点要二维码，找客服无人应答，不处理问题，退票好几个小时最后还不成功。这是在赤裸裸的骗钱吗？,,,,,,天坛公园差评
D77****64,1分,不佳,景色1,,,差的不能再差的一次订购并且景点现场买票还便宜的多！！！,,,,,,天坛公园差评
_WeCh****54621,1分,不佳,景色1,,,超级差，导游全程不顾及旅客，讲解基本没听到，讲解钱百花了,,,,,,天坛公园差评
138****0361,1分,不佳,景色1,,,门口卖15，**卖22，晕倒了,,,,,,天坛公园差评
M60****190,1分,不佳,景色1,,,下次不要从这里购买，骗人，买四张票只给两张票的二维码,,,,,,天坛公园差评
M60****692,1分,不佳,景色1,,,不是联票也不标清楚，卖的还比景区贵！景区直接买才15块钱，真是太过分了！,,,,,,天坛公园差评
出门“浪”,1分,不佳,景色1,,,没有游玩，也要收我钱。霸王条例。完全不合理及没有道理。为了退款，打了携程十几个投诉电话。是非常不愉快的经历。,,,,,,天坛公园差评
shengmoumou,1分,不佳,景色1,,,出二维码极慢！烈日下等了近半小时，不如直接排队买，又快又便宜！打了投诉电话，不到1分钟就出票，差劲体验！,,,,,,天坛公园差评
M33****3674,1分,不佳,景色1,,,退款一直还没退回一直没退回一直没退回一直没退回一直没退一直没退回一直没人搭理一直没人搭理服务很差很差,,,,,,天坛公园差评
M17****708,1分,不佳,景色1,,,在网上买的电子票不好用，用不了，打客服电话无数次也不接。所以我根本没用成。还得在售票处买票才能进去。我申请退款，也不让退。最后花了百分之二十的手续费才给我退的。这个票就是坑人的。其实天坛公园门票直接到了门口在买方便也不挤。,,,,,,天坛公园差评
_ucwe****380099,1分,不佳,景色1,,,去北京天坛在携程购买天坛套票两张，结果进大门可以用，后面的景点都显示不能用，害的我又在售票点买了两张20元的票。回来跟客服沟通数天，客服经常不在线，说是给我退40元，让我申请退款，结果申请退款不通过，在联系客服一直没人理。已经六天了，一个问题沟通困难，解决困难，很难相信这是全国知名的携程推荐的业务。服务太差。,,,,,,天坛公园差评
M27****9241,1分,不佳,景色1,,,太差劲太坑爹了，比天坛公园**购票还贵7元一人，强烈投诉这次携程订票！！,,,,,,天坛公园差评
溪谷茶香,1分,不佳,景色1,,,因行程有变，退不了票，也无任何沟通,,,,,,天坛公园差评
201****565,1分,不佳,景色1,,,服务很差，导游集合时间前都不打电话，提早就走了。,,,,,,天坛公园差评
_WeCh****98869,1分,不佳,景色1,,,这个票我是真的服了，买的是21块钱一个人，但是人家门口只有15块钱一个人，而且，这个只是进公园的门，要想进里面的门还要额外购票，总之太坑了，里面也没什么可玩的，就是公园，公园而已,,,,,,天坛公园差评
鑫凯勇士,1分,不佳,景色1,,,定位不准，好垃圾，就当给要饭的吧,,,,,,天坛公园差评
M34****9811,1分,不佳,景色1,,,根本不是资深导游 啰嗦 不讲重点 没吸引力 与颐和园 故宫导游天壤之别,,,,,,天坛公园差评
乾之坤,2分,一般,景色2,,,听不清在讲什么，地点搞错，携程网上是在地铁b出口集合，但实质上呢，却在售票口的门口集合，根本找不到人。又不提前的联系。,,,,,,天坛公园差评
卢森堡市秦桧,1分,不佳,景色5,趣味1,性价比1,二十年后再来太失望了，不但把仅有的三个景点围起来了，而且回音壁还放了围栏，已经没法体验回音了，这样的天坛不值得来了,,,,,,天坛公园差评
jack-kou,1分,不佳,景色1,,,做的很不人性，就不能多点标识指示？,,,,,,天坛公园差评
M27****931,1分,不佳,景色1,,,退票不方便，票价高于售票处，感觉比较失落,,,,,,天坛公园差评
M34****5683,1分,不佳,景色1,,,我在网上预订了5张，结果车临时出了点状况，去不了，就退票，前后就1个小时左右，结果不能退款，网上预订的目的就是为了方面麻,,,,,,天坛公园差评
m58****26,2分,一般,景色2,,,明明景区能提供任何时间的购票进入，但携程除了首推是带导游项目外，还不能提供随时购票进入，导致多花了钱，少玩了景点，而且景点都可以提供学生票，携程硬是提供不了，差,,,,,,天坛公园差评
M22****3847,1分,不佳,景色1,,,一星都不想给，景区门票卖二十元，你们卖四十二元，还等了半个小时，差差差！,,,,,,天坛公园差评
_WeCh****476570,1分,不佳,景色1,,,误购以为是门票，进不了一直无人回应，几个小时后才知道只是电子解说，不给退，根本就没用，最无语的一次购票,,,,,,天坛公园差评
_WeCh****090053,1分,不佳,景色1,,,千万不要定这个票，仅仅是天坛公园的入口票，要进入看天坛人家不让你进，说你买的不是套票，难道买这个票仅仅是为了大老远进公园的大门吗？可惜我们还费了时间赶到那里去了，后悔的肠子都青了！,,,,,,天坛公园差评
_CFT01****9977318,1分,不佳,景色1,,,从携程订的门票比现场贵不说，说好的有讲解，走到又联系不上，早上去的景点，晚上给发个链接讲解有用吗？这是什么效率，作为外地游客，太失望了！！,,,,,,天坛公园差评
_wf****122,1分,不佳,景色1,,,没使用，申请了退订。现在却显示已使用。这是几个意思？还不允许差评？,,,,,,天坛公园差评
M29****8933,1分,不佳,景色1,,,二维码的链接都点不开的。网上买票不靠谱，又重新排队买了门票。,,,,,,天坛公园差评
M31****6188,1分,不佳,景色1,,,用了这么多次网上购票，第一次是网上购票比售票点要贵的而且贵了还不止1，2块钱。而且还不能退，觉得携程和诈骗没什么两样。真是差评中的差评。垃圾中的垃圾。,,,,,,天坛公园差评
伍豪,1分,不佳,景色1,,,组织混乱，导游不清，讲解效果差，体验很差！！！,,,,,,天坛公园差评
M34****9741,2分,一般,景色2,,,为什么与门口票价差好多，搞不明白（翻倍了）,,,,,,天坛公园差评
m15****932,1分,不佳,景色1,,,讲解的不仔细。并且只讲解三个地方。加起来都没有一分钟。不好。大大的差评,,,,,,天坛公园差评
M22****3090,1分,不佳,景色1,,,因为怎么都打不开二维码，工作人员也不知道，我想着可以退的，就在现场重新买了票，谁知道后来退不了的,,,,,,天坛公园差评
M33****7510,2分,一般,景色2,,,差评！导游看起来不正规，导游旗就是一块丝巾，让我们拍照的时间非常少，我们一家四口按约定时间在规定地方等导游，导游不知去向，是导游把我们甩了，而不是我们甩导游！,,,,,,天坛公园差评
嘻xixi嘻,2分,一般,景色2,,,点下一个景点就要退出重进，定位为何不和语音做一块儿，体验感极差，尤其网络信号不太好的天坛。,,,,,,天坛公园差评
zhoudaodao,2分,一般,景色2,,,天坛景区没有找到导游，每进一个内部景点还要去买票，换票，非常麻烦。而且也没有说明全套票和景点票的区别，体验比较差。,,,,,,天坛公园差评
tanghjl,1分,不佳,景色1,,,基本没啥用，定位不到对应的景点，而且经常播放不了，要退出在进入一次才有，多数地方没有4g网络退出后就进不了了,,,,,,天坛公园差评
你若安好便是晴天1413,1分,不佳,景色1,,,骗子就是骗子，44元骗我两张天坛公园大门票，进入祈年殿还得重新买，**携程,,,,,,天坛公园差评
妖妖带妹一级棒,1分,不佳,景色1,,,心态爆炸 网站集合地点 短信集合地点 电话咨询导游告诉的集合地点都不一样 搁这玩我呢???,,,,,,天坛公园差评
_WeCh****508559,1分,不佳,景色1,,,无法退票 千万不要在携程上买 买了就要后悔 直接门口买 门口买 门口买,,,,,,天坛公园差评
M59****106,2分,一般,景色2,,,订了第二天的游玩票，因时间调整第二天去不了 ，当天就申请退票，携程上居然不让退票。浪费了我两张联票钱。,,,,,,天坛公园差评
M34****6085,1分,不佳,景色1,,,太烂了，说是门票?人工讲解，其实手机下载链接，还打不开,,,,,,天坛公园差评
M45****710,1分,不佳,景色1,,,还是要去售票点买票，携程上的贵不说，还退不了。在携程上订的时候看说明可以退，因为贵所以把携程上的票退了在景区售票点又买了票，退票的时候显示处理中，结婚逛了一圈回家显示不给退，太坑了，建议大家之后在携程上购票需谨慎，研究清楚条款再，别让文字游戏坑了。,,,,,,天坛公园差评
M16****123,1分,不佳,景色1,,,比景点**买贵。所以建议大家不要买,,,,,,天坛公园差评
M34****6279,1分,不佳,景色1,,,根本没用起，，打携程客服，说什么供应商什么号，谁知道，，,,,,,,天坛公园差评
M37****502,1分,不佳,景色1,,,差评！差评！差评！骗子携程，大家千万别在携程软件买票，提供的二维码去景点扫码一扫是假码，想跟客服联系，电话打不了，退款不给退，***，*几十块钱买药吃呀！,,,,,,天坛公园差评
M32****4895,1分,不佳,景色1,,,携程差评   明显园区买票更便宜,,,,,,天坛公园差评
M22****9001,2分,一般,景色2,,,网上购票，在祈年殿门口检票居然打不开二维码，白白浪费时间，不知道是景区网络问题还是携程的订单有问题。,,,,,,天坛公园差评
格陵兰のMushroom,1分,不佳,景色1,,,老人家免费进园还斤斤计较要讲解费，他们跟着也不碍事，又不听你的讲解，谁稀罕呢,,,,,,天坛公园差评
轻松旅游,1分,不佳,景色1,,,有点坑，我一张票花了63元，共2张成人票，2张小孩票，共220元，只收到价值102元票，没有任何服务,,,,,,天坛公园差评
D13****159,1分,不佳,景色1,,,真的是很差，根本都打不开，还显示了已消费，千万别买,,,,,,天坛公园差评
159小不点,1分,不佳,景色1,,,老人票和学生票都买成成人票了，没法退，无语了，所以差评,,,,,,天坛公园差评
M33****2901,1分,不佳,景色1,,,到现场买就可以，网上的简直没有人性,,,,,,天坛公园差评
fish****404,1分,不佳,景色1,,,10块钱，一个字的解说都没有听到，还不给退款，就没见过这么垃圾的产品！！！！都别买！,,,,,,天坛公园差评
_WeCh****56864,1分,不佳,景色1,,,千万别玩，直接去售票处买票，包含祈年殿，回音壁，寰丘的通票才34元，这个大门票就要22，里面还要20元门票，绝对坑,,,,,,天坛公园差评
暴走小momo,1分,不佳,景色1,,,很差劲 里面竟然还要收一次门票,,,,,,天坛公园差评
m11****433,1分,不佳,景色1,,,携程一塌糊涂，票价比实际的贵，还搞错了，发了不是天坛的二维码，害我在检票口花了很多时间。后来在检票人员的交涉下才重发二维码，最后才进入。,,,,,,天坛公园差评
M45****633,2分,一般,景色2,,,景区内没有信号，预定票的亲们一定提前下载或者截图保留二维码，特别提出的是，不能更换纸质票，景区根本不管网络票的购票，全部需要自己联系各种问题。携程的客服态度是很好但是解决不了任何问题，强烈建议景区售票处购买纸质票据，差一点点钱出行会方便很多！景区水很贵，多买几瓶带进去,,,,,,天坛公园差评
201****795,1分,不佳,景色1,,,这家卖得比售票处的还贵，上当了。非当天票也是比现场售票处的贵。,,,,,,天坛公园差评
M22****2850,1分,不佳,景色1,,,我觉得不怎样，没什么意思。还好不贵,,,,,,天坛公园差评
ω◎佷帥,1分,不佳,景色1,,,套路多！垃圾，买的是导游解说，最后是图文信息，信息里面的解说既然让你听不懂！十万个*,,,,,,天坛公园差评
ruby0501122205,1分,不佳,景色1,,,景区售票处买大门票只要15元。,,,,,,天坛公园差评
M29****6045,1分,不佳,景色1,,,误认为是门票，点了三张，结果入园时被拦截，于是开始数次跟客服沟通，还是没有说清楚这个是电子讲解，直到最后发过来电子链接，我们才发现这个是电子讲解，后来再次跟客服多次沟通，在没有使用的情况下，问是否给退，客服说沟通一下再给回复，后来说可以退款，让我们在携程上正常操作取消订单退款就可以，我们照做，但今天收到短信回复是拒绝退款，再次跟客服沟通之后说要扣掉百分之二十的费用，给退百分之八十的那部分，我也不想再纠缠，就按照他们说的只退了百分之八十。但想想还是觉得很不合理，我们没有使用其产品，根据什么条款扣掉我们百分之二十的费用呢？所以在这里提醒大家，看清楚再下单，要不然很麻烦，还憋气。,,,,,,天坛公园差评
带着檬宝去旅行,2分,一般,景色2,趣味2,性价比3,是天坛，也叫天坛公园，跟故宫和长城一样都是世界文化遗产和国家5A景区，是明清时期皇帝祭天、祈谷的地方。天坛联票旺季34元、淡季28元。,,,,,,天坛公园差评
M28****1501,1分,不佳,景色1,,,没有人工讲解，我们被骗了！大骗子携程,,,,,,天坛公园差评
M27****5102,2分,一般,景色2,,,这是我***后它提示本地下载。我***N片遍，都找不到二维码，你叫我怎么办?难道不该退钱吗,,,,,,天坛公园差评
M28****5273,1分,不佳,景色1,,,没有去，退票不给退！最差的点评！,,,,,,天坛公园差评
M29****848,1分,不佳,景色1,,,由于天气原因没去成，到北京后下大雨，寻思取消行程吧，结果下午四点半取消还没有取消成功，白白的损失了60元钱。,,,,,,天坛公园差评
M33****4226,1分,不佳,景色1,,,***************************,,,,,,天坛公园差评
M28****5430,1分,不佳,景色1,,,换日期都不可以，这个软件体验太差。,,,,,,天坛公园差评
118****300,2分,一般,景色2,,,风景本身很美，但是携程找的合作伙伴心有点黑，现场购买联票**，通过携程购买**，人越多越吃亏，强力建议携程更换合作伙伴。,,,,,,天坛公园差评
_WeCh****470810,1分,不佳,景色1,,,差评    差评     提醒大家确定好什么时间去在订票，定早去不了都没办法退改的，要退改还得让你去医院开证明，总之我想讲在颐和园买的票同样没有来得及去，都能免费退改，就他家不行，给客服发信息不回，电话客服的态度也很恶劣，真的下单前请大家三思啊,,,,,,天坛公园差评
M26****5880,2分,一般,景色2,,,没人管，没人讲！还是自己单独买了***的语音导览,,,,,,天坛公园差评
M33****0926,1分,不佳,景色1,,,去门口买便宜好多！！乱收费！强加条件,,,,,,天坛公园差评
M33****0988,1分,不佳,景色1,,,太气人了，在网上买的票没用上，还不能退款，买了五个人的票，白白的出了100多块钱，啥也没有，还受了一肚子的气，以后再也不在携程买票了,,,,,,天坛公园差评
